Order_ID,Customer_ID,Delivery_Date,Scheduled_Delivery,Distance_km,Delivery_Status,Region,Courier_Name,Fuel_Cost,Time_Taken_hr,Delivery_Delay_hr,Cost_per_km
ORD10407,CUST2407,2025-06-16,2025-06-15 23:00:00,10.46,On Time,West,CourierA,15.63,0.13,1.0,1.494263862332696
ORD10408,CUST2408,2025-06-20,2025-06-19 23:00:00,211.0,On Time,North,CourierA,154.61,5.53,1.0,0.7327488151658769
ORD10409,CUST2409,2025-06-24,2025-06-23 22:00:00,243.27,On Time,South,CourierC,134.73,3.77,2.0,0.5538290788013318
ORD10410,CUST2410,2025-06-08,2025-06-07 23:00:00,14.5,On Time,South,CourierC,10.0,0.23,1.0,0.6896551724137931
ORD10411,CUST2411,2025-06-07,2025-06-06 21:00:00,133.61,On Time,West,CourierC,72.01,1.69,3.0,0.5389566649202904
ORD10412,CUST2412,2025-06-03,2025-06-03 00:00:00,381.34,On Time,East,CourierA,340.08,4.81,0.0,0.8918025908637961
ORD10413,CUST2413,2025-06-17,2025-06-16 21:00:00,72.87,On Time,South,CourierD,94.91,1.13,3.0,1.3024564292575818
ORD10414,CUST2414,2025-06-01,2025-05-31 23:00:00,269.98,On Time,West,CourierB,227.12,6.4,1.0,0.8412474998148011
ORD10415,CUST2415,2025-06-16,2025-06-15 20:00:00,111.52,On Time,South,CourierC,105.3,1.59,4.0,0.9442252510760402
ORD10416,CUST2416,2025-06-12,2025-06-12 00:00:00,11.0,On Time,East,CourierD,12.93,0.31,0.0,1.1754545454545455
ORD10417,CUST2417,2025-06-27,2025-06-27 00:00:00,124.39,On Time,West,CourierB,125.5,1.8,0.0,1.0089235469089155
ORD10418,CUST2418,2025-06-19,2025-06-18 22:00:00,488.06,Delayed,East,CourierB,664.47,6.46,2.0,1.3614514608859567
ORD10419,CUST2419,2025-06-22,2025-06-21 22:00:00,401.76,On Time,West,CourierB,548.82,8.18,2.0,1.3660394265232976
ORD10420,CUST2420,2025-06-23,2025-06-22 20:00:00,479.99,On Time,East,CourierD,244.75,7.8,4.0,0.509906456384508
ORD10421,CUST2421,2025-06-22,2025-06-22 00:00:00,246.49,Delayed,South,CourierD,315.03,4.79,0.0,1.2780640188242929
ORD10422,CUST2422,2025-06-14,2025-06-13 20:00:00,59.32,On Time,South,CourierA,56.99,1.14,4.0,0.960721510451787
ORD10423,CUST2423,2025-06-30,2025-06-29 22:00:00,276.24,On Time,East,CourierD,411.28,6.07,2.0,1.4888502751230812
ORD10424,CUST2424,2025-06-06,2025-06-05 22:00:00,229.92,On Time,East,CourierD,226.06,3.38,2.0,0.9832115518441198
ORD10425,CUST2425,2025-06-06,2025-06-06 00:00:00,422.96,On Time,East,CourierD,628.9,5.51,0.0,1.4869018346888594
ORD10426,CUST2426,2025-06-13,2025-06-12 21:00:00,53.55,On Time,West,CourierB,67.18,0.7,3.0,1.25452847805789
ORD10427,CUST2427,2025-06-19,2025-06-18 23:00:00,246.68,On Time,South,CourierC,184.67,6.37,1.0,0.7486216961245338
ORD10428,CUST2428,2025-06-22,2025-06-21 22:00:00,79.27,On Time,West,CourierA,82.31,1.08,2.0,1.038349943231992
ORD10429,CUST2429,2025-06-08,2025-06-07 22:00:00,165.71,Delayed,South,CourierC,247.26,2.48,2.0,1.4921247963309394
ORD10430,CUST2430,2025-06-27,2025-06-26 21:00:00,369.99,On Time,North,CourierC,502.27,8.68,3.0,1.357523176302062
ORD10431,CUST2431,2025-06-27,2025-06-26 21:00:00,240.63,On Time,West,CourierD,143.74,7.21,3.0,0.5973486265220463
ORD10432,CUST2432,2025-06-02,2025-06-01 20:00:00,191.06,On Time,South,CourierA,230.49,4.4,4.0,1.2063749607453156
ORD10433,CUST2433,2025-06-21,2025-06-20 20:00:00,200.27,On Time,South,CourierC,169.34,2.65,4.0,0.845558496030359
ORD10434,CUST2434,2025-06-30,2025-06-29 23:00:00,232.43,On Time,West,CourierC,117.84,3.77,1.0,0.5069913522350815
ORD10435,CUST2435,2025-06-01,2025-05-31 23:00:00,393.58,On Time,West,CourierA,355.59,5.96,1.0,0.9034757863712587
ORD10436,CUST2436,2025-06-28,2025-06-28 00:00:00,446.58,On Time,South,CourierD,328.13,10.42,0.0,0.7347619687402034
ORD10437,CUST2437,2025-06-15,2025-06-14 20:00:00,477.89,On Time,West,CourierC,630.27,7.24,4.0,1.3188599887003285
ORD10438,CUST2438,2025-06-01,2025-05-31 22:00:00,394.52,On Time,East,CourierB,330.34,12.56,2.0,0.8373213018351414
ORD10439,CUST2439,2025-06-05,2025-06-04 20:00:00,161.13,On Time,West,CourierC,213.9,3.3,4.0,1.3274995345373302
ORD10440,CUST2440,2025-06-28,2025-06-27 22:00:00,345.63,On Time,West,CourierB,173.02,5.63,2.0,0.5005931198102017
ORD10441,CUST2441,2025-06-29,2025-06-28 21:00:00,221.61,On Time,West,CourierD,179.02,5.94,3.0,0.8078155317900817
ORD10442,CUST2442,2025-06-16,2025-06-15 20:00:00,131.06,On Time,South,CourierC,97.14,1.84,4.0,0.7411872424843583
ORD10443,CUST2443,2025-06-19,2025-06-18 21:00:00,421.23,On Time,East,CourierA,309.0,10.09,3.0,0.7335659853286802
ORD10444,CUST2444,2025-06-04,2025-06-03 23:00:00,24.02,On Time,North,CourierA,13.65,0.38,1.0,0.5682764363030808
ORD10445,CUST2445,2025-06-03,2025-06-02 23:00:00,451.37,On Time,North,CourierC,310.15,8.98,1.0,0.687130292221459
ORD10446,CUST2446,2025-06-17,2025-06-17 00:00:00,233.43,Delayed,East,CourierD,246.4,3.9,0.0,1.0555626954547401
ORD10447,CUST2447,2025-06-17,2025-06-16 20:00:00,320.41,On Time,East,CourierD,253.56,9.06,4.0,0.7913610686308167
ORD10448,CUST2448,2025-06-12,2025-06-11 21:00:00,331.38,Delayed,East,CourierA,304.01,10.74,3.0,0.9174059991550486
ORD10449,CUST2449,2025-06-28,2025-06-27 22:00:00,448.08,On Time,South,CourierC,392.91,5.94,2.0,0.8768746652383503
ORD10450,CUST2450,2025-06-30,2025-06-29 23:00:00,320.15,Delayed,North,CourierD,440.5,7.36,1.0,1.375917538653756
ORD10451,CUST2451,2025-06-29,2025-06-28 23:00:00,308.9,On Time,East,CourierA,434.1,4.35,1.0,1.4053091615409519
ORD10452,CUST2452,2025-06-14,2025-06-13 22:00:00,37.99,Delayed,South,CourierB,37.72,0.48,2.0,0.9928928665438272
ORD10453,CUST2453,2025-06-21,2025-06-20 21:00:00,261.61,Delayed,North,CourierC,217.18,6.45,3.0,0.8301670425442452
ORD10454,CUST2454,2025-06-06,2025-06-05 21:00:00,79.33,On Time,West,CourierB,48.14,1.83,3.0,0.6068322198411699
ORD10455,CUST2455,2025-06-03,2025-06-02 20:00:00,370.03,Delayed,South,CourierB,537.8,5.86,4.0,1.453395670621301
ORD10456,CUST2456,2025-06-28,2025-06-27 20:00:00,258.55,On Time,North,CourierD,144.85,3.3,4.0,0.5602397988783601
ORD10457,CUST2457,2025-06-09,2025-06-09 00:00:00,341.71,On Time,South,CourierD,272.57,4.51,0.0,0.7976646864300138
ORD10458,CUST2458,2025-06-05,2025-06-04 23:00:00,25.63,On Time,North,CourierD,20.45,0.46,1.0,0.7978930940304331
ORD10459,CUST2459,2025-06-24,2025-06-23 20:00:00,46.97,On Time,North,CourierC,38.53,0.67,4.0,0.8203108367042794
ORD10460,CUST2460,2025-06-29,2025-06-28 21:00:00,359.58,On Time,West,CourierB,238.86,9.77,3.0,0.6642749874853997
ORD10461,CUST2461,2025-06-17,2025-06-16 22:00:00,40.68,On Time,South,CourierC,52.2,0.52,2.0,1.2831858407079646
ORD10462,CUST2462,2025-06-14,2025-06-13 21:00:00,40.27,Delayed,East,CourierD,25.07,0.51,3.0,0.6225478023342438
ORD10463,CUST2463,2025-06-21,2025-06-20 23:00:00,10.99,On Time,West,CourierB,12.47,0.29,1.0,1.1346678798908099
ORD10464,CUST2464,2025-06-03,2025-06-02 21:00:00,478.47,On Time,West,CourierC,298.49,10.64,3.0,0.6238426651618701
ORD10465,CUST2465,2025-06-28,2025-06-28 00:00:00,370.07,Delayed,North,CourierC,211.14,10.57,0.0,0.5705407085146054
ORD10466,CUST2466,2025-06-01,2025-05-31 23:00:00,179.86,Delayed,East,CourierA,253.5,4.13,1.0,1.4094295563215833
ORD10467,CUST2467,2025-06-20,2025-06-19 22:00:00,151.79,Delayed,South,CourierC,104.75,2.14,2.0,0.6900981619342513
ORD10468,CUST2468,2025-06-29,2025-06-29 00:00:00,178.1,On Time,East,CourierD,235.31,3.64,0.0,1.3212240314430097
ORD10469,CUST2469,2025-06-21,2025-06-20 23:00:00,388.45,Delayed,East,CourierC,405.79,11.29,1.0,1.0446389496717725
ORD10470,CUST2470,2025-06-23,2025-06-22 22:00:00,332.38,On Time,East,CourierB,192.07,7.06,2.0,0.577862687285637
ORD10471,CUST2471,2025-06-01,2025-06-01 00:00:00,96.67,On Time,East,CourierC,140.7,1.22,0.0,1.455467052860246
ORD10472,CUST2472,2025-06-03,2025-06-03 00:00:00,91.18,On Time,East,CourierA,68.11,1.48,0.0,0.7469839877166045
ORD10473,CUST2473,2025-06-18,2025-06-17 23:00:00,53.71,On Time,North,CourierB,73.03,1.06,1.0,1.3597095512939863
ORD10474,CUST2474,2025-06-25,2025-06-24 20:00:00,331.85,On Time,North,CourierB,221.94,8.66,4.0,0.6687961428356185
ORD10475,CUST2475,2025-06-10,2025-06-10 00:00:00,383.36,On Time,West,CourierA,519.05,4.83,0.0,1.3539492904841401
ORD10476,CUST2476,2025-06-22,2025-06-22 00:00:00,136.2,On Time,North,CourierD,69.9,1.92,0.0,0.5132158590308371
ORD10477,CUST2477,2025-06-26,2025-06-25 22:00:00,15.37,On Time,West,CourierB,15.55,0.35,2.0,1.011711125569291
ORD10478,CUST2478,2025-06-03,2025-06-02 21:00:00,45.67,On Time,West,CourierD,57.98,1.36,3.0,1.2695423691701335
ORD10479,CUST2479,2025-06-08,2025-06-07 23:00:00,484.09,On Time,South,CourierB,694.57,14.74,1.0,1.4347951827139582
ORD10480,CUST2480,2025-06-14,2025-06-13 23:00:00,151.25,On Time,East,CourierB,213.14,4.2,1.0,1.409190082644628
ORD10481,CUST2481,2025-06-24,2025-06-23 20:00:00,385.77,On Time,North,CourierD,509.07,6.53,4.0,1.319620499261218
ORD10482,CUST2482,2025-06-18,2025-06-17 20:00:00,314.21,On Time,South,CourierB,436.18,4.11,4.0,1.3881798796982912
ORD10483,CUST2483,2025-06-15,2025-06-14 23:00:00,194.06,On Time,North,CourierD,135.69,3.54,1.0,0.6992167370916211
ORD10484,CUST2484,2025-06-22,2025-06-21 20:00:00,106.82,Delayed,West,CourierA,83.77,1.48,4.0,0.7842164388691256
ORD10485,CUST2485,2025-06-23,2025-06-22 22:00:00,65.09,On Time,North,CourierD,51.35,1.24,2.0,0.7889076663081886
ORD10486,CUST2486,2025-06-02,2025-06-01 23:00:00,309.43,On Time,East,CourierA,271.39,4.73,1.0,0.8770642794816275
ORD10487,CUST2487,2025-06-27,2025-06-26 20:00:00,388.44,On Time,West,CourierB,347.0,5.83,4.0,0.8933168571722788
ORD10488,CUST2488,2025-06-10,2025-06-09 23:00:00,323.73,On Time,West,CourierD,338.15,8.37,1.0,1.0445432922497142
ORD10489,CUST2489,2025-06-02,2025-06-01 21:00:00,267.5,On Time,South,CourierB,176.52,5.57,3.0,0.6598878504672897
ORD10490,CUST2490,2025-06-26,2025-06-26 00:00:00,25.77,On Time,East,CourierD,30.7,0.42,0.0,1.1913077221575474
ORD10491,CUST2491,2025-06-17,2025-06-16 23:00:00,484.4,On Time,West,CourierA,323.37,14.44,1.0,0.6675681255161025
ORD10492,CUST2492,2025-06-08,2025-06-08 00:00:00,400.36,On Time,East,CourierA,324.42,8.33,0.0,0.8103207113597762
ORD10493,CUST2493,2025-06-01,2025-05-31 20:00:00,149.95,On Time,North,CourierD,150.45,2.64,4.0,1.0033344448149384
ORD10494,CUST2494,2025-06-09,2025-06-09 00:00:00,490.09,On Time,East,CourierA,635.37,6.14,0.0,1.296435348609439
ORD10495,CUST2495,2025-06-11,2025-06-10 23:00:00,302.93,On Time,West,CourierB,375.47,5.64,1.0,1.2394612616776153
ORD10496,CUST2496,2025-06-22,2025-06-21 21:00:00,293.3,On Time,South,CourierB,335.99,4.14,3.0,1.1455506307534946
ORD10497,CUST2497,2025-06-16,2025-06-15 20:00:00,375.3,On Time,West,CourierC,246.11,7.27,4.0,0.6557687183586465
ORD10498,CUST2498,2025-06-07,2025-06-06 23:00:00,406.83,On Time,East,CourierA,425.97,5.83,1.0,1.047046677973601
ORD10499,CUST2499,2025-06-29,2025-06-28 20:00:00,329.96,Delayed,East,CourierB,193.83,5.52,4.0,0.5874348405867379
ORD10500,CUST2500,2025-06-10,2025-06-09 22:00:00,68.41,Delayed,West,CourierD,60.02,0.92,2.0,0.8773571115334017
ORD10501,CUST2501,2025-06-23,2025-06-23 00:00:00,172.44,On Time,East,CourierA,157.53,3.41,0.0,0.9135351426583159
ORD10502,CUST2502,2025-06-26,2025-06-25 22:00:00,464.4,On Time,North,CourierB,250.69,7.71,2.0,0.5398148148148149
ORD10503,CUST2503,2025-06-03,2025-06-02 23:00:00,116.18,On Time,West,CourierA,89.92,1.89,1.0,0.7739714236529522
ORD10504,CUST2504,2025-06-18,2025-06-17 21:00:00,189.22,On Time,South,CourierD,275.44,3.72,3.0,1.4556600782158333
ORD10505,CUST2505,2025-06-25,2025-06-24 20:00:00,218.88,On Time,West,CourierB,318.17,5.88,4.0,1.4536275584795322
ORD10506,CUST2506,2025-06-24,2025-06-24 00:00:00,222.51,Delayed,North,CourierC,189.65,6.42,0.0,0.8523212439890343
ORD10507,CUST2507,2025-06-13,2025-06-12 20:00:00,308.41,Delayed,North,CourierC,167.5,10.0,4.0,0.5431082001232126
ORD10508,CUST2508,2025-06-28,2025-06-27 23:00:00,471.82,On Time,North,CourierA,320.41,6.4,1.0,0.6790937221821882
ORD10509,CUST2509,2025-06-26,2025-06-25 20:00:00,124.14,On Time,North,CourierD,110.76,2.97,4.0,0.8922184630256162
ORD10510,CUST2510,2025-06-07,2025-06-07 00:00:00,65.14,On Time,North,CourierB,94.31,1.61,0.0,1.4478047282775561
ORD10511,CUST2511,2025-06-25,2025-06-24 23:00:00,102.75,On Time,South,CourierD,65.88,1.54,1.0,0.6411678832116788
ORD10512,CUST2512,2025-06-04,2025-06-03 20:00:00,444.03,On Time,East,CourierB,561.04,9.65,4.0,1.2635182307501744
ORD10513,CUST2513,2025-06-13,2025-06-12 21:00:00,324.68,On Time,North,CourierA,197.63,5.87,3.0,0.6086916348404583
ORD10514,CUST2514,2025-06-20,2025-06-19 23:00:00,146.52,On Time,North,CourierB,217.03,3.84,1.0,1.4812312312312312
ORD10515,CUST2515,2025-06-01,2025-05-31 23:00:00,408.89,On Time,West,CourierD,360.48,5.24,1.0,0.8816062999828805
ORD10516,CUST2516,2025-06-08,2025-06-07 21:00:00,431.38,On Time,South,CourierD,550.11,5.94,3.0,1.275232973248644
ORD10517,CUST2517,2025-06-14,2025-06-13 22:00:00,424.02,Delayed,South,CourierA,357.28,5.79,2.0,0.8426017640677326
ORD10518,CUST2518,2025-06-16,2025-06-16 00:00:00,459.87,On Time,East,CourierD,518.58,9.14,0.0,1.127666514449736
ORD10519,CUST2519,2025-06-14,2025-06-13 22:00:00,129.86,On Time,South,CourierB,89.87,1.91,2.0,0.6920529801324503
ORD10520,CUST2520,2025-06-12,2025-06-11 20:00:00,378.75,On Time,West,CourierA,244.68,10.18,4.0,0.646019801980198
ORD10521,CUST2521,2025-06-19,2025-06-18 21:00:00,232.97,On Time,West,CourierB,335.03,7.66,3.0,1.4380821565008368
ORD10522,CUST2522,2025-06-23,2025-06-22 22:00:00,421.79,On Time,East,CourierD,597.95,13.61,2.0,1.4176485929016809
ORD10523,CUST2523,2025-06-15,2025-06-14 23:00:00,365.6,On Time,West,CourierA,507.26,6.16,1.0,1.3874726477024069
ORD10524,CUST2524,2025-06-28,2025-06-27 20:00:00,389.34,Delayed,North,CourierB,438.18,7.38,4.0,1.1254430574818926
ORD10525,CUST2525,2025-06-02,2025-06-01 20:00:00,329.8,On Time,North,CourierD,431.47,5.9,4.0,1.3082777440873257
ORD10526,CUST2526,2025-06-02,2025-06-01 22:00:00,92.83,Delayed,West,CourierD,52.82,3.06,2.0,0.568997091457503
ORD10527,CUST2527,2025-06-23,2025-06-22 22:00:00,274.79,On Time,East,CourierC,229.39,5.37,2.0,0.8347829251428363
ORD10528,CUST2528,2025-06-22,2025-06-21 21:00:00,492.41,On Time,South,CourierD,400.68,7.47,3.0,0.8137121504437359
ORD10529,CUST2529,2025-06-19,2025-06-19 00:00:00,469.01,On Time,East,CourierB,532.63,9.0,0.0,1.13564742756018
ORD10530,CUST2530,2025-06-25,2025-06-24 22:00:00,26.37,On Time,South,CourierA,22.57,0.4,2.0,0.8558968524838831
ORD10531,CUST2531,2025-06-26,2025-06-25 22:00:00,86.58,On Time,West,CourierC,56.15,2.08,2.0,0.6485331485331486
ORD10532,CUST2532,2025-06-30,2025-06-29 23:00:00,70.21,On Time,West,CourierD,76.98,0.99,1.0,1.096425010682239
ORD10533,CUST2533,2025-06-29,2025-06-28 20:00:00,364.36,On Time,North,CourierD,478.91,6.13,4.0,1.3143868701284445
ORD10534,CUST2534,2025-06-22,2025-06-22 00:00:00,409.8,Delayed,South,CourierD,361.49,10.11,0.0,0.8821132259638849
ORD10535,CUST2535,2025-06-26,2025-06-25 23:00:00,110.69,Delayed,East,CourierB,69.99,2.65,1.0,0.6323064414129551
ORD10536,CUST2536,2025-06-26,2025-06-25 21:00:00,255.4,Delayed,West,CourierC,177.93,4.16,3.0,0.6966718872357087
ORD10537,CUST2537,2025-06-22,2025-06-21 21:00:00,421.15,On Time,East,CourierB,310.59,5.89,3.0,0.7374807075863706
ORD10538,CUST2538,2025-06-17,2025-06-16 22:00:00,367.74,On Time,North,CourierC,294.15,7.24,2.0,0.7998857888725729
ORD10539,CUST2539,2025-06-20,2025-06-19 22:00:00,273.41,On Time,South,CourierA,312.45,6.37,2.0,1.1427892176584615
ORD10540,CUST2540,2025-06-10,2025-06-09 21:00:00,297.22,On Time,South,CourierB,327.22,4.05,3.0,1.1009353340959558
ORD10541,CUST2541,2025-06-06,2025-06-05 22:00:00,256.64,On Time,West,CourierB,306.96,4.04,2.0,1.196072319201995
ORD10542,CUST2542,2025-06-15,2025-06-15 00:00:00,152.29,On Time,South,CourierA,131.35,2.91,0.0,0.8624991791975836
ORD10543,CUST2543,2025-06-22,2025-06-21 22:00:00,284.69,On Time,West,CourierC,376.93,5.23,2.0,1.3240015455407637
ORD10544,CUST2544,2025-06-11,2025-06-10 20:00:00,346.0,On Time,North,CourierD,243.61,8.6,4.0,0.7040751445086706
ORD10545,CUST2545,2025-06-28,2025-06-27 22:00:00,437.29,Delayed,South,CourierA,423.75,7.13,2.0,0.9690365661231677
ORD10546,CUST2546,2025-06-05,2025-06-04 23:00:00,319.96,On Time,West,CourierD,416.25,6.67,1.0,1.300943867983498
ORD10547,CUST2547,2025-06-01,2025-06-01 00:00:00,381.76,On Time,East,CourierD,259.66,4.79,0.0,0.6801655490360436
ORD10548,CUST2548,2025-06-08,2025-06-07 23:00:00,84.24,On Time,West,CourierA,51.37,1.56,1.0,0.6098053181386515
ORD10549,CUST2549,2025-06-21,2025-06-20 23:00:00,233.47,Delayed,South,CourierC,323.05,4.3,1.0,1.383689553261661
ORD10550,CUST2550,2025-06-28,2025-06-27 20:00:00,9.62,On Time,North,CourierD,8.11,0.17,4.0,0.843035343035343
ORD10551,CUST2551,2025-06-12,2025-06-12 00:00:00,127.11,On Time,South,CourierA,150.48,1.68,0.0,1.1838565022421523
ORD10552,CUST2552,2025-06-12,2025-06-12 00:00:00,364.6,On Time,South,CourierB,191.54,5.21,0.0,0.5253428414701041
ORD10553,CUST2553,2025-06-05,2025-06-05 00:00:00,495.95,On Time,West,CourierB,590.2,9.44,0.0,1.1900393184796856
ORD10554,CUST2554,2025-06-07,2025-06-07 00:00:00,54.09,On Time,East,CourierB,44.14,0.82,0.0,0.8160473285265298
ORD10555,CUST2555,2025-06-04,2025-06-04 00:00:00,203.74,On Time,South,CourierA,113.23,3.44,0.0,0.5557573377834495
ORD10556,CUST2556,2025-06-06,2025-06-05 20:00:00,401.04,On Time,East,CourierB,445.08,7.34,4.0,1.1098144823459006
ORD10557,CUST2557,2025-06-13,2025-06-12 22:00:00,106.0,On Time,West,CourierD,78.53,2.68,2.0,0.7408490566037736
ORD10558,CUST2558,2025-06-20,2025-06-19 23:00:00,279.77,On Time,East,CourierB,248.1,5.26,1.0,0.8867998713228724
ORD10559,CUST2559,2025-06-30,2025-06-30 00:00:00,367.87,Delayed,West,CourierB,213.58,8.7,0.0,0.5805855329328296
ORD10560,CUST2560,2025-06-15,2025-06-14 22:00:00,309.91,On Time,North,CourierD,200.56,4.09,2.0,0.6471556258268529
ORD10561,CUST2561,2025-06-03,2025-06-02 22:00:00,98.07,On Time,East,CourierB,78.26,2.1,2.0,0.7980014275517489
ORD10562,CUST2562,2025-06-23,2025-06-22 23:00:00,180.92,On Time,East,CourierD,106.7,2.33,1.0,0.5897634313508734
ORD10563,CUST2563,2025-06-08,2025-06-07 20:00:00,392.98,On Time,North,CourierB,554.43,6.94,4.0,1.4108351570054454
ORD10564,CUST2564,2025-06-20,2025-06-19 21:00:00,279.34,On Time,East,CourierD,141.36,4.54,3.0,0.5060499749409323
ORD10565,CUST2565,2025-06-16,2025-06-15 21:00:00,7.59,On Time,North,CourierB,7.47,0.13,3.0,0.9841897233201581
ORD10566,CUST2566,2025-06-13,2025-06-12 22:00:00,381.69,On Time,South,CourierD,237.89,10.47,2.0,0.623254473525636
ORD10567,CUST2567,2025-06-18,2025-06-17 23:00:00,22.48,On Time,West,CourierA,18.16,0.46,1.0,0.8078291814946619
ORD10568,CUST2568,2025-06-28,2025-06-27 21:00:00,374.14,On Time,North,CourierD,533.55,10.7,3.0,1.4260704549099268
ORD10569,CUST2569,2025-06-10,2025-06-09 22:00:00,105.23,On Time,East,CourierB,69.63,1.72,2.0,0.6616934334315309
ORD10570,CUST2570,2025-06-30,2025-06-29 20:00:00,479.25,Delayed,North,CourierB,702.5,9.16,4.0,1.4658320292123108
ORD10571,CUST2571,2025-06-19,2025-06-18 21:00:00,187.13,On Time,East,CourierC,132.08,2.72,3.0,0.7058194837813285
ORD10572,CUST2572,2025-06-17,2025-06-16 22:00:00,166.83,On Time,South,CourierD,207.13,4.07,2.0,1.2415632679973625
ORD10573,CUST2573,2025-06-24,2025-06-23 22:00:00,78.7,On Time,North,CourierA,82.37,2.06,2.0,1.0466327827191868
ORD10574,CUST2574,2025-06-19,2025-06-19 00:00:00,156.27,On Time,South,CourierD,216.35,3.11,0.0,1.3844627887630383
ORD10575,CUST2575,2025-06-28,2025-06-27 20:00:00,438.94,On Time,West,CourierD,462.64,5.75,4.0,1.0539937121246639
ORD10576,CUST2576,2025-06-26,2025-06-26 00:00:00,498.19,On Time,East,CourierA,515.41,7.6,0.0,1.034565125755234
ORD10577,CUST2577,2025-06-23,2025-06-22 23:00:00,187.31,Delayed,East,CourierD,130.27,3.68,1.0,0.6954780844589185
ORD10578,CUST2578,2025-06-26,2025-06-26 00:00:00,227.06,On Time,South,CourierA,151.27,4.06,0.0,0.6662115740332952
ORD10579,CUST2579,2025-06-05,2025-06-05 00:00:00,362.43,On Time,West,CourierA,513.38,10.59,0.0,1.416494219573435
ORD10580,CUST2580,2025-06-26,2025-06-25 21:00:00,443.67,On Time,North,CourierD,367.29,5.6,3.0,0.8278450199472581
ORD10581,CUST2581,2025-06-21,2025-06-20 22:00:00,298.56,On Time,North,CourierD,260.37,4.72,2.0,0.8720860128617364
ORD10582,CUST2582,2025-06-30,2025-06-29 20:00:00,198.81,On Time,East,CourierB,250.47,4.49,4.0,1.259846084200996
ORD10583,CUST2583,2025-06-23,2025-06-23 00:00:00,209.25,On Time,South,CourierB,175.52,3.53,0.0,0.838805256869773
ORD10584,CUST2584,2025-06-09,2025-06-08 20:00:00,349.33,On Time,South,CourierC,507.25,9.85,4.0,1.4520653823032663
ORD10585,CUST2585,2025-06-12,2025-06-12 00:00:00,6.59,On Time,North,CourierC,8.16,0.08,0.0,1.2382397572078907
ORD10586,CUST2586,2025-06-21,2025-06-20 23:00:00,311.7,On Time,West,CourierD,342.07,8.05,1.0,1.0974334295797241
ORD10587,CUST2587,2025-06-01,2025-06-01 00:00:00,180.97,On Time,West,CourierA,249.9,2.9,0.0,1.3808918605293696
ORD10588,CUST2588,2025-06-26,2025-06-25 21:00:00,398.13,On Time,North,CourierC,218.81,9.42,3.0,0.5495943536030945
ORD10589,CUST2589,2025-06-26,2025-06-25 22:00:00,51.03,Delayed,North,CourierD,38.63,0.77,2.0,0.7570056829316089
ORD10590,CUST2590,2025-06-01,2025-05-31 23:00:00,296.16,On Time,South,CourierC,285.81,4.3,1.0,0.9650526742301458
ORD10591,CUST2591,2025-06-15,2025-06-15 00:00:00,243.08,Delayed,West,CourierA,176.71,3.82,0.0,0.7269623169326971
ORD10592,CUST2592,2025-06-02,2025-06-01 20:00:00,322.95,On Time,North,CourierD,401.72,5.32,4.0,1.2439077256541262
ORD10593,CUST2593,2025-06-30,2025-06-29 23:00:00,37.1,On Time,North,CourierA,52.65,0.5,1.0,1.4191374663072776
ORD10594,CUST2594,2025-06-22,2025-06-21 23:00:00,292.09,On Time,East,CourierD,269.82,8.61,1.0,0.9237563764593105
ORD10595,CUST2595,2025-06-16,2025-06-16 00:00:00,282.93,On Time,North,CourierC,238.26,6.08,0.0,0.842116424557311
ORD10596,CUST2596,2025-06-25,2025-06-24 23:00:00,282.53,On Time,North,CourierB,412.93,6.66,1.0,1.4615439068417515
ORD10597,CUST2597,2025-06-08,2025-06-07 20:00:00,303.73,On Time,West,CourierC,286.98,3.83,4.0,0.9448523359562769
ORD10598,CUST2598,2025-06-13,2025-06-12 23:00:00,339.85,On Time,South,CourierC,336.13,6.87,1.0,0.9890539944092981
ORD10599,CUST2599,2025-06-21,2025-06-20 20:00:00,403.47,On Time,West,CourierB,343.62,6.06,4.0,0.8516618335935757
ORD10600,CUST2600,2025-06-01,2025-06-01 00:00:00,138.56,On Time,South,CourierB,195.31,2.16,0.0,1.4095698614318706
ORD10601,CUST2601,2025-06-16,2025-06-15 22:00:00,413.4,On Time,East,CourierD,441.91,10.18,2.0,1.0689646831156265
ORD10602,CUST2602,2025-06-29,2025-06-28 23:00:00,251.64,Delayed,North,CourierD,317.61,6.0,1.0,1.2621602288984264
ORD10603,CUST2603,2025-06-07,2025-06-06 22:00:00,43.14,On Time,East,CourierA,56.59,0.98,2.0,1.3117756142790913
ORD10604,CUST2604,2025-06-05,2025-06-04 20:00:00,33.98,On Time,South,CourierA,28.61,0.67,4.0,0.8419658622719247
ORD10605,CUST2605,2025-06-22,2025-06-21 23:00:00,170.45,On Time,West,CourierC,159.15,4.09,1.0,0.9337048987973013
ORD10606,CUST2606,2025-06-29,2025-06-28 21:00:00,393.52,On Time,West,CourierB,530.65,12.7,3.0,1.348470217523887
ORD10607,CUST2607,2025-06-23,2025-06-22 22:00:00,355.3,On Time,East,CourierA,306.71,4.8,2.0,0.8632423304249929
ORD10608,CUST2608,2025-06-03,2025-06-02 23:00:00,395.36,On Time,South,CourierC,511.57,5.05,1.0,1.2939346418454067
ORD10609,CUST2609,2025-06-12,2025-06-11 22:00:00,261.05,On Time,East,CourierB,376.17,5.54,2.0,1.4409883164144799
ORD10610,CUST2610,2025-06-26,2025-06-25 23:00:00,222.9,On Time,East,CourierD,250.36,4.75,1.0,1.1231942575145806
